Objetos,Escuela,Año_rango,Año,Título
Mantilla,Alemana,1801 - 2000,1801,"""Luisa Fernanda de Borbón, duquesa de Montpensier, con mantilla"""
Objeto uso individual,Alemana,1801 - 2000,1801,"""Luisa Fernanda de Borbón, duquesa de Montpensier, con mantilla"""
Tocado,Alemana,1801 - 2000,1801,"""Luisa Fernanda de Borbón, duquesa de Montpensier, con mantilla"""
Joyas,Francesa,1801 - 2000,1829,"""Beatriz van Hemmema, condesa de Oxford"""
Objeto uso individual,Francesa,1801 - 2000,1829,"""Beatriz van Hemmema, condesa de Oxford"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Joyas,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Libro,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Objeto uso individual,Española,1401 - 1600,1491,"""La Virgen de los Reyes Católicos"""
Calavera / cráneo,Española,1601 - 1800,1784,"""El beato Lorenzo de Brindis"""
Libro,Española,1601 - 1800,1784,"""El beato Lorenzo de Brindis"""
Mesa,Española,1601 - 1800,1784,"""El beato Lorenzo de Brindis"""
Mueble,Española,1601 - 1800,1784,"""El beato Lorenzo de Brindis"""
Mueble de asiento o reposo,Española,1601 - 1800,1784,"""El beato Lorenzo de Brindis"""
Armas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Carruajes,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Casco / yelmo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cesta / canasta,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cestería,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Escudo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Joyas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Lanza,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Objeto uso individual,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte terrestre,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Armas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Carruajes,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Casco / yelmo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cesta / canasta,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cestería,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Escudo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Joyas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Lanza,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Objeto uso individual,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte terrestre,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Armas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Carruajes,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Casco / yelmo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cesta / canasta,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cestería,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Escudo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Joyas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Lanza,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Objeto uso individual,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte terrestre,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Armas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Carruajes,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Casco / yelmo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cesta / canasta,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cestería,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Escudo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Joyas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Lanza,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Objeto uso individual,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte terrestre,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Armas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Carruajes,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Casco / yelmo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cesta / canasta,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cestería,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Escudo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Joyas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Lanza,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Objeto uso individual,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte terrestre,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Armas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Carruajes,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Casco / yelmo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cesta / canasta,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Cestería,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Escudo,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Joyas,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Lanza,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Objeto uso individual,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Transporte terrestre,Española,1801 - 2000,1832,"""El rapto de Proserpina"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Enseres domésticos,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Florero,Española,1601 - 1800,1601,"""Florero"""
Indumentaria / vestido,Flamenca,1401 - 1600,1554,"""María Tudor, reina de Inglaterra"""
Joyas,Flamenca,1401 - 1600,1554,"""María Tudor, reina de Inglaterra"""
Objeto uso individual,Flamenca,1401 - 1600,1554,"""María Tudor, reina de Inglaterra"""
Textil,Flamenca,1401 - 1600,1554,"""María Tudor, reina de Inglaterra"""
Mantilla,Española,1801 - 2000,1905,"""El torero herido"""
Objeto uso individual,Española,1801 - 2000,1905,"""El torero herido"""
Libro,Española,1601 - 1800,1751,"""San Antonio de Padua"""
Libro,Española,1601 - 1800,1751,"""San Antonio de Padua"""
Botella,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Elemento de arquitectura,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Enseres domésticos,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Jarro / jarra / jarrón,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Libro,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Mueble,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Objeto de adorno o servicio de mesa,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Objeto o atributo de santos y mártires,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Objeto para la higiene,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Objetos de iconografía cristiana,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Redoma,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Ventana / vidriera,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Ventana acristalada con piezas poligonales de vidrio plano,Flamenca,1401 - 1600,1438,"""Santa Bárbara"""
Alimentos,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Cesta / canasta,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Cestería,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Dados,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Enseres domésticos,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Juego / juguete,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Objeto uso individual,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Pan,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Sombrero,Francesa,1801 - 2000,1832,"""Niños jugando a los dados"""
Objetos de iconografía cristiana,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos de iconografía cristiana,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos de iconografía cristiana,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos de iconografía cristiana,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos o atributos mariológicos,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos o atributos mariológicos,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos o atributos mariológicos,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Objetos o atributos mariológicos,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Orbe / esfera,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Orbe / esfera,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Orbe / esfera,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Orbe / esfera,Española,1601 - 1800,1733,"""La Inmaculada Concepción"""
Enseres domésticos,Francesa,1801 - 2000,1914,"""Claveles, lozas y frutas"""
Objeto de adorno o servicio de mesa,Francesa,1801 - 2000,1914,"""Claveles, lozas y frutas"""
Joyas,Española,1801 - 2000,1900,"""Dama veneciana"""
Joyas,Española,1801 - 2000,1900,"""Dama veneciana"""
Objeto uso individual,Española,1801 - 2000,1900,"""Dama veneciana"""
Objeto uso individual,Española,1801 - 2000,1900,"""Dama veneciana"""
Abanico,Flamenca,1601 - 1800,1641,"""Mariana de Austria"""
Enseres domésticos,Flamenca,1601 - 1800,1641,"""Mariana de Austria"""
Florero,Flamenca,1601 - 1800,1641,"""Mariana de Austria"""
Joyas,Flamenca,1601 - 1800,1641,"""Mariana de Austria"""
Objeto uso individual,Flamenca,1601 - 1800,1641,"""Mariana de Austria"""
Bandeja,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Candelabro,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Enseres domésticos,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Jarro / jarra / jarrón,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Objeto de adorno o servicio de mesa,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Objeto de iluminación,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Vela / cirio,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Bandeja,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Candelabro,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Enseres domésticos,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Jarro / jarra / jarrón,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Objeto de adorno o servicio de mesa,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Objeto de iluminación,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Vela / cirio,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Bandeja,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Candelabro,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Enseres domésticos,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Jarro / jarra / jarrón,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Objeto de adorno o servicio de mesa,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Objeto de iluminación,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Vela / cirio,Española,1601 - 1800,1779,"""La presentación de la Virgen, 2 de febrero"""
Cruz,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Cruz,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Cruz,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de iconografía cristiana,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de iconografía cristiana,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de iconografía cristiana,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de la Pasión de Cristo,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de la Pasión de Cristo,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de la Pasión de Cristo,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Cruz,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Cruz,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Cruz,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de iconografía cristiana,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de iconografía cristiana,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de iconografía cristiana,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de la Pasión de Cristo,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de la Pasión de Cristo,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Objetos de la Pasión de Cristo,Española,1801 - 2000,1857,"""La Oración en el Huerto"""
Libro,Española,1601 - 1800,1621,"""La Anunciación"""
Orbe / esfera,Española,1601 - 1800,1621,"""La Anunciación"""
Libro,Española,1601 - 1800,1621,"""La Anunciación"""
Orbe / esfera,Española,1601 - 1800,1621,"""La Anunciación"""
Elementos heráldicos y nobiliarios,Flamenca,1601 - 1800,1601,"""Despensa"""
Elementos heráldicos y nobiliarios,Flamenca,1601 - 1800,1601,"""Despensa"""
Elementos heráldicos y nobiliarios,Flamenca,1601 - 1800,1601,"""Despensa"""
Elementos heráldicos y nobiliarios,Flamenca,1601 - 1800,1601,"""Despensa"""
Enseres domésticos,Flamenca,1601 - 1800,1601,"""Despensa"""
Enseres domésticos,Flamenca,1601 - 1800,1601,"""Despensa"""
Enseres domésticos,Flamenca,1601 - 1800,1601,"""Despensa"""
Enseres domésticos,Flamenca,1601 - 1800,1601,"""Despensa"""
Escudo heráldico,Flamenca,1601 - 1800,1601,"""Despensa"""
Escudo heráldico,Flamenca,1601 - 1800,1601,"""Despensa"""
Escudo heráldico,Flamenca,1601 - 1800,1601,"""Despensa"""
Escudo heráldico,Flamenca,1601 - 1800,1601,"""Despensa"""
Objeto de adorno o servicio de mesa,Flamenca,1601 - 1800,1601,"""Despensa"""
Objeto de adorno o servicio de mesa,Flamenca,1601 - 1800,1601,"""Despensa"""
Objeto de adorno o servicio de mesa,Flamenca,1601 - 1800,1601,"""Despensa"""
Objeto de adorno o servicio de mesa,Flamenca,1601 - 1800,1601,"""Despensa"""
Cornucopia,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Elementos mitológicos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Escultura,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Fuente / pozo,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Objetos artísticos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Cornucopia,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Elementos mitológicos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Escultura,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Fuente / pozo,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Objetos artísticos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Cornucopia,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Elementos mitológicos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Escultura,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Fuente / pozo,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Objetos artísticos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Cornucopia,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Elementos mitológicos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Escultura,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Fuente / pozo,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Objetos artísticos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Cornucopia,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Elementos mitológicos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Escultura,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Fuente / pozo,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Objetos artísticos,Francesa,1801 - 2000,1832,"""Las tres Gracias"""
Enseres domésticos,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Florero,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Libro,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mesa,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Misal,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mueble,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mueble de asiento o reposo,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Textil,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Textil de uso doméstico,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Enseres domésticos,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Florero,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Libro,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mesa,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Misal,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mueble,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mueble de asiento o reposo,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Textil,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Textil de uso doméstico,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Enseres domésticos,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Florero,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Libro,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mesa,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Misal,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mueble,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Mueble de asiento o reposo,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Textil,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Textil de uso doméstico,Francesa,1801 - 2000,1832,"""La Virgen y Santa Ana"""
Indumentaria / vestido,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria religiosa,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Textil,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria / vestido,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria religiosa,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Textil,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria / vestido,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria religiosa,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Textil,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria / vestido,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Indumentaria religiosa,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Textil,Española,1601 - 1800,1700,"""La Sagrada Familia y san Agustín"""
Objetos de iconografía cristiana,Italiana ; Napolitana,1601 - 1800,1685,"""La Virgen del Rosario"""
Objetos de iconografía cristiana,Italiana ; Napolitana,1601 - 1800,1685,"""La Virgen del Rosario"""
